21.9333138741527,13.5732951414434,0.025
21.5728929572079,15.5405512921845,0.025
10.6748313142435,3.85206529251034,0.025
9.88017508201214,2.01671206422544,0.025
14.7233974520168,8.6013127605347,0.025
13.0880688065817,9.75270332043149,0.025
10.6031370004629,4.0289374703839,0.025
9.80848076823152,2.193584242099,0.025
10.4713798650309,4.28208676974616,0.025
9.67672363279952,2.44673354146125,0.025
22.2449507967253,13.5627466282086,0.025
21.8845298797805,15.5300027789497,0.025
10.7136791470979,3.50424962048482,0.025
9.91902291486653,1.66889639219992,0.025
21.8772737022207,13.9422063117679,0.025
21.5168527852759,15.909462462509,0.025
14.5363496337054,8.46496327190597,0.025
12.9010209882703,9.61635383180276,0.025
10.4012138933889,4.05695619957942,0.025
9.6065576611575,2.22160297129452,0.025
14.4448304337968,8.30233501840551,0.025
12.8095017883617,9.4537255783023,0.025
10.770526766485,3.36159309295858,0.025
9.97587053425363,1.52623986467368,0.025
10.8591911383725,4.17056348681974,0.025
10.0645349061411,2.33521025853484,0.025
10.4414111281418,3.68797185374761,0.025
9.6467548959104,1.85261862546271,0.025
14.7731362764006,8.12455918288056,0.025
13.1378076309656,9.27594974277735,0.025
10.5630582435916,3.97686878912619,0.025
9.76840201136017,2.14151556084129,0.025
10.5956798983863,3.50049554881911,0.025
9.80102366615488,1.6651423205342,0.025
22.2503449083718,13.8644606695695,0.025
21.8899239914269,15.8317168203105,0.025
14.9412817733439,8.92476223866871,0.025
13.3059531279088,10.0761527985655,0.025
10.5507151728447,3.77433769949433,0.025
9.75605894061332,1.93898447120943,0.025
10.939227767376,3.67878050934814,0.025
10.1445715351446,1.84342728106324,0.025
22.0928641491601,13.5000028020107,0.025
21.7324432322153,15.4672589527518,0.025
14.6718544058074,8.63422937797948,0.025
13.0365257603723,9.78561993787627,0.025
15.1867725418905,8.54203775367342,0.025
13.5514438964554,9.69342831357021,0.025
10.5975627715883,3.37688264089335,0.025
9.80290653935692,1.54152941260845,0.025
21.8134064457445,13.3624864162389,0.025
21.4529855287997,15.32974256698,0.025
10.9840148000945,4.11356359472572,0.025
10.1893585678631,2.27821036644082,0.025
10.9615487205949,4.16970579564555,0.025
10.1668924883635,2.33435256736065,0.025
15.1189590858316,8.70125715952163,0.025
13.4836304403965,9.85264771941842,0.025
15.0422010391671,8.67826326310595,0.025
13.406872393732,9.82965382300274,0.025
14.739372524244,8.13451146236709,0.025
13.104043878809,9.28590202226388,0.025
21.6470232056514,13.6386816732945,0.025
21.2866022887066,15.6059378240356,0.025
10.9568790526094,3.74719119782466,0.025
10.162222820378,1.91183796953976,0.025
21.8915779432456,13.9420844531111,0.025
21.5311570263007,15.9093406038522,0.025
10.5793940304789,3.50036641494809,0.025
9.78473779824748,1.66501318666319,0.025
15.0177443577152,8.74547199942977,0.025
13.3824157122801,9.89686255932656,0.025
14.5598932931478,8.81786114961504,0.025
12.9245646477127,9.96925170951183,0.025
21.8279060958023,13.1421527907754,0.025
21.4674851788575,15.1094089415165,0.025
10.3388363231113,3.51962754940301,0.025
9.54418009087992,1.68427432111811,0.025
22.1604859450263,13.2346108735664,0.025
21.8000650280815,15.2018670243075,0.025
10.9735256693305,4.2097631418895,0.025
10.1788694370992,2.37440991360459,0.025
21.91810701517,13.6307628948165,0.025
21.5576860982252,15.5980190455576,0.025
14.4093555827659,8.55472540568912,0.025
12.7740269373309,9.70611596558591,0.025
22.3116223441851,13.710495671352,0.025
21.9512014272403,15.6777518220931,0.025
21.9019306255536,13.5933069957685,0.025
21.5415097086088,15.5605631465096,0.025
14.3189479535856,8.31579717693702,0.025
12.6836193081505,9.46718773683381,0.025
10.8584660644423,3.9953787284476,0.025
10.0638098322109,2.1600255001627,0.025
11.0539744113188,3.85361243662266,0.025
10.2593181790874,2.01825920833775,0.025
10.4591802797207,3.70129409010199,0.025
9.66452404748931,1.86594086181709,0.025
14.7741216275341,8.92511406498591,0.025
13.138792982099,10.0765046248827,0.025
10.7869425165469,4.27054310155076,0.025
9.99228628431554,2.43518987326586,0.025
11.0509788748689,4.10931089483022,0.025
10.2563226426375,2.27395766654532,0.025
14.6989280476618,8.62629182951744,0.025
13.0635994022267,9.77768238941423,0.025
14.3795114169265,8.3049951612775,0.025
12.7441827714915,9.45638572117429,0.025
21.6272783158852,13.5523222094079,0.025
21.2668573989404,15.519578360149,0.025
14.3890647271244,8.86022073912003,0.025
12.7537360816893,10.0116112990168,0.025
10.6829702076184,4.05960797961987,0.025
9.88831397538697,2.22425475133497,0.025
10.5869755476977,4.15537066432707,0.025
9.79231931546632,2.32001743604217,0.025
14.819080873684,8.15118998280328,0.025
13.1837522282489,9.30258054270007,0.025
10.8397866731159,3.79261354271499,0.025
10.0451304408846,1.95726031443009,0.025
